ph,temperature_c,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable,sequence_length,isoelectric_point,gravy_score,instability_index,molecular_weight_kda,aromaticity,helix_fraction,turn_fraction,sheet_fraction,pct_asn,pct_met,pct_cys,pct_trp,pct_his,charge_at_pH_5.0,dist_from_pI_at_pH_5.0,charge_at_pH_5.5,dist_from_pI_at_pH_5.5,charge_at_pH_6.0,dist_from_pI_at_pH_6.0,charge_at_pH_6.5,dist_from_pI_at_pH_6.5,charge_at_pH_7.0,dist_from_pI_at_pH_7.0,charge_at_pH_7.4,dist_from_pI_at_pH_7.4,agg_mean,agg_min,agg_max,agg_std,agg_hotspots,agg_hotspot_frac,buffer_mol_weight,buffer_logp,buffer_hbd,buffer_hba,buffer_tpsa,buffer_rotbonds,sugar_mol_weight,sugar_logp,sugar_hbd,sugar_hba,sugar_tpsa,sugar_rotbonds,surfactant_mol_weight,surfactant_logp,surfactant_hbd,surfactant_hba,surfactant_tpsa,surfactant_rotbonds,amino_acid_mol_weight,amino_acid_logp,amino_acid_hbd,amino_acid_hba,amino_acid_tpsa,amino_acid_rotbonds,buffer_encoded,sugar_encoded,surfactant_encoded,amino_acid_encoded,protein_id_encoded,sug_x_instability,sur_x_gravy,buf_x_asn,sug_x_cys,high_temp_flag,agg_x_temp,agg_x_gravy,hotspot_x_sug,dist_from_pI_formulation,ph_risk_flag
7.4,25,1.0,0.0,0.2857142857142857,0.0,0.1934,0.3045,0.3858,0.7254,0,0.7111,0.2766,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4608090386361344,0.7826086956521741,0.0,0.3999999999999999,0.23532401524777646,0.30000000000000004,0.3333333333333333,0.6666666666666666,0.0,0.75,0.923076923076923,0.09592486142475878,0.0011769651113913407,0.5059163295372168,0.00504122542797019,0.0,0.42471146103605617,0.003859458177865716,0.06877605153467223,0.4207455429497569,0.0
5.0,25,1.0,0.0,0.49999999999999994,0.75,0.0921,0.2865,0.3458,0.8073,1,0.7604,0.2139,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.923076923076923,0.09592486142475878,0.0018074821353509876,0.5059163295372168,0.00504122542797019,0.0,0.42471146103605617,0.003859458177865716,0.06877605153467223,0.8097244732576986,0.0
7.4,4,0.5,0.5,0.2857142857142857,0.0,0.2653,0.2902,0.3676,0.7215,0,0.7054,0.2954,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.830404519318067,0.34782608695652195,0.6000000000000001,0.7999999999999998,0.6998729351969504,0.75,0.3333333333333333,0.0,0.0,0.75,0.923076923076923,0.3094282488195443,0.0011769651113913407,0.3035497977223301,0.028378434137615514,0.0,0.42471146103605617,0.003859458177865716,0.15071996968548693,0.4207455429497569,0.0
5.0,4,0.5,1.0,0.0,0.005,0.1631,0.0418,0.2306,0.8609,1,0.8378,0.1426,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.6666666666666666,0.0,1.0,0.5,0.923076923076923,0.5229316362143298,0.0003362757461118117,0.3035497977223301,0.05171564284726082,0.0,0.42471146103605617,0.003859458177865716,0.23266388783630165,0.8097244732576986,0.0
6.0,40,0.0,0.0,0.49999999999999994,0.005,0.3316,0.2403,0.4122,0.6549,0,0.6708,0.3268,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.0,0.0,1.0,0.5,0.923076923076923,0.09592486142475878,0.0018074821353509876,0.10118326590744336,0.00504122542797019,1.0,0.40547553010646864,0.003859458177865716,0.06877605153467223,0.6476499189627228,0.0
5.5,4,1.0,0.5,0.0,0.0,0.2938,0.3186,0.3214,0.7092,0,0.6709,0.3068,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7495813578129734,0.28695652173913055,0.6000000000000001,0.7999999999999998,0.7354510800508258,0.75,1.0,0.0,0.0,0.75,0.923076923076923,0.3094282488195443,0.0003362757461118117,0.5059163295372168,0.028378434137615514,0.0,0.42471146103605617,0.003859458177865716,0.15071996968548693,0.7286871961102107,0.0
6.0,4,0.0,0.5,0.2857142857142857,0.25,0.3007,0.2937,0.2197,0.7698,0,0.7297,0.2707,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.923076923076923,0.3094282488195443,0.0011769651113913407,0.10118326590744336,0.028378434137615514,0.0,0.42471146103605617,0.003859458177865716,0.15071996968548693,0.6476499189627228,0.0
6.0,25,1.0,0.5,0.0,0.75,0.1545,0.2758,0.3235,0.7975,1,0.7475,0.2307,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.5,0.0,0.923076923076923,0.3094282488195443,0.0003362757461118117,0.5059163295372168,0.028378434137615514,0.0,0.42471146103605617,0.003859458177865716,0.15071996968548693,0.6476499189627228,0.0
7.4,4,0.5,0.0,0.2857142857142857,1.0,0.3979,0.2573,0.4692,0.6676,1,0.6289,0.3658,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.0,0.0,0.0,0.25,0.923076923076923,0.09592486142475878,0.0011769651113913407,0.3035497977223301,0.00504122542797019,0.0,0.42471146103605617,0.003859458177865716,0.06877605153467223,0.4207455429497569,0.0
6.0,40,1.0,0.5,1.0,0.25,0.2718,0.3701,0.3557,0.605,0,0.6591,0.3351,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.5,0.0,0.923076923076923,0.3094282488195443,0.003278688524590164,0.5059163295372168,0.028378434137615514,1.0,0.40547553010646864,0.003859458177865716,0.15071996968548693,0.6476499189627228,0.0
7.0,25,1.0,0.5,1.0,1.0,0.199,0.2576,0.4342,0.764,1,0.7269,0.2699,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.0,0.3333333333333333,1.0,0.25,0.923076923076923,0.3094282488195443,0.003278688524590164,0.5059163295372168,0.028378434137615514,0.0,0.42471146103605617,0.003859458177865716,0.15071996968548693,0.48557536466774714,0.0
6.5,25,0.5,0.5,0.0,0.05,0.234,0.1194,0.3458,0.8039,0,0.7856,0.221,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,1.0,0.3333333333333333,0.5,0.5,0.923076923076923,0.3094282488195443,0.0003362757461118117,0.3035497977223301,0.028378434137615514,0.0,0.42471146103605617,0.003859458177865716,0.15071996968548693,0.566612641815235,0.0
7.0,25,0.0,1.0,1.0,0.625,0.2334,0.1833,0.3205,0.7745,2,0.7445,0.2382,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.6666666666666666,0.3333333333333333,1.0,0.25,0.923076923076923,0.5229316362143298,0.003278688524590164,0.10118326590744336,0.05171564284726082,0.0,0.42471146103605617,0.003859458177865716,0.23266388783630165,0.48557536466774714,0.0
5.5,25,1.0,0.0,0.49999999999999994,0.05,0.234,0.138,0.2528,0.8134,0,0.7895,0.2055,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479067890648646,1.0,0.0,1.0,0.4993646759847521,0.75,0.3333333333333333,0.0,1.0,0.5,0.923076923076923,0.09592486142475878,0.0018074821353509876,0.5059163295372168,0.00504122542797019,0.0,0.42471146103605617,0.003859458177865716,0.06877605153467223,0.7286871961102107,0.0
6.0,40,0.0,0.5,1.0,0.25,0.1011,0.3724,0.42,0.6788,0,0.708,0.2753,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.923076923076923,0.3094282488195443,0.003278688524590164,0.10118326590744336,0.028378434137615514,1.0,0.40547553010646864,0.003859458177865716,0.15071996968548693,0.6476499189627228,0.0
5.0,4,1.0,1.0,0.5714285714285714,0.75,0.3243,0.2686,0.3337,0.7323,2,0.7,0.3026,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.2873097599757705,0.3666666666666667,0.6666666666666667,0.4,0.4276663146779303,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041158075254717,0.7391304347826086,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.923076923076923,0.5229316362143298,0.00201765447667087,0.5059163295372168,0.05171564284726082,0.0,0.42471146103605617,0.003859458177865716,0.23266388783630165,0.8097244732576986,0.0
7.0,40,0.5,0.0,0.0,1.0,0.261,0.3026,0.461,0.64,1,0.65,0.3307,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.9999999999999998,0.0,1.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.6666666666666666,1.0,0.0,0.25,0.923076923076923,0.09592486142475878,0.0003362757461118117,0.3035497977223301,0.00504122542797019,1.0,0.40547553010646864,0.003859458177865716,0.06877605153467223,0.48557536466774714,0.0
7.4,4,0.5,1.0,0.5714285714285714,0.25,0.3458,0.2798,0.2941,0.6909,1,0.6845,0.3119,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041158075254717,0.7391304347826086,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.923076923076923,0.5229316362143298,0.00201765447667087,0.3035497977223301,0.05171564284726082,0.0,0.42471146103605617,0.003859458177865716,0.23266388783630165,0.4207455429497569,0.0
7.0,4,1.0,0.0,0.0,0.25,0.0585,0.1744,0.3391,0.8857,0,0.8167,0.1582,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.9999999999999998,0.4545454545454546,1.0,1.0,1.0000000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.6666666666666666,0.6666666666666666,1.0,0.25,0.923076923076923,0.09592486142475878,0.0003362757461118117,0.5059163295372168,0.00504122542797019,0.0,0.42471146103605617,0.003859458177865716,0.06877605153467223,0.48557536466774714,0.0
6.5,25,0.0,0.0,0.49999999999999994,0.0,0.2756,0.2113,0.2671,0.7786,0,0.707,0.2506,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648744073438919,0.6869565217391307,0.19999999999999996,0.7999999999999998,0.5351969504447267,0.65,0.6666666666666666,0.3333333333333333,1.0,0.75,0.923076923076923,0.09592486142475878,0.0018074821353509876,0.10118326590744336,0.00504122542797019,0.0,0.42471146103605617,0.003859458177865716,0.06877605153467223,0.566612641815235,0.0
7.0,25,1.0,1.0,0.49999999999999994,1.0,0.2239,0.3037,0.4368,0.7669,2,0.7055,0.2913,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.0,0.0,0.17789072426937735,0.0,0.0,0.3333333333333333,1.0,0.25,0.923076923076923,0.5229316362143298,0.0018074821353509876,0.5059163295372168,0.05171564284726082,0.0,0.42471146103605617,0.003859458177865716,0.23266388783630165,0.48557536466774714,0.0
5.5,4,1.0,1.0,0.0,0.25,0.1471,0.2044,0.2451,0.7809,1,0.7963,0.1947,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,0.7200726887256759,0.0,0.6666666666666667,0.4,0.5776135163674763,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.923076923076923,0.5229316362143298,0.0003362757461118117,0.5059163295372168,0.05171564284726082,0.0,0.42471146103605617,0.003859458177865716,0.23266388783630165,0.7286871961102107,0.0
6.0,40,0.0,1.0,0.49999999999999994,0.5,0.346,0.3665,0.334,0.6139,1,0.6871,0.3531,1,0.09403437815975733,0.8186032138442523,0.3474240422721268,0.3762531706727866,0.09633475983177156,0.3921676778819636,0.5422812192723698,0.5621862799776909,0.5147324113048707,0.5059163295372168,0.28472234812088687,0.015698100658307443,0.29955553709396027,0.13665684632122155,0.40196360428771405,0.808545335942596,0.5351341180406012,0.7832348596750368,0.5771747836449237,0.7720830906620074,0.6012486173344083,0.7485004284490145,0.6424071589886401,0.7184652278177458,0.6679041726162146,0.6583236321303843,0.40547553010646864,0.21035624211853698,0.10326499620349283,0.5020641473483647,0.3684210526315789,0.21190893169877406,1.0000000000000002,0.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4041158075254717,0.7391304347826086,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.923076923076923,0.5229316362143298,0.0018074821353509876,0.10118326590744336,0.05171564284726082,1.0,0.40547553010646864,0.003859458177865716,0.23266388783630165,0.6476499189627228,0.0
